,OC,유동비율1,유동비율2,당좌비율1,당좌비율2,부채비율1,부채비율2,고정비율1,고정비율2,총자산1,총자산2,총자산회전율1,총자산회전율2,ROI1,ROI2,ROE1,ROE2,ROS1,ROS2,총자산증가율,매출액증가율,순이익증가율
280,open,inf,0,inf,0,0,0,66.2617411759484,0,7177013220,0,0.804503551409092,0,0,0,0,0,0,0,inf,inf,0
281,open,51.1441361048346,75.5820559360811,50.4135489739547,73.9280119818483,460.134006460838,319.98273986469,453.110097104935,329.156612961984,6050684617,6221535629,0.624913458450052,0.687964347587923,-6.62996021760755,-6.55033506680253,-37.1366617936449,-27.5102766838748,-10.6094053951912,-9.52132925168101,-102.746122857573,-11.6592932092552,1.56391545064389
282,open,1793.68007517176,2335.75024694853,1788.9276651307,2329.23439195504,94.9146554411655,98.5430834099956,164.021510454233,168.14792459242,7843990261,7424176703,0.416149726400075,0.434585330612652,3.6332606940752,4.0604413938341,7.08175756313598,8.06172554337403,8.73065741387101,9.34325461034302,-94.3453183457991,1.17268984044882,-5.46077020538805
283,open,390.629620068012,282.545238080498,389.335678647492,280.707991621604,76.0834878678453,84.1283452454804,126.965201552691,130.540020639126,2780073476,2882212452,0.546320305240738,0.505666939988642,0.485969529821161,-3.22290932910035,0.855712098084069,-5.93428961643469,0.889532249047592,-6.3735812532509,-103.543769853923,4.2108805787445,114.544246835978
284,open,18.0578957172018,32.1682658058229,17.7025244451412,30.7104512359524,190.476819212962,754.870409961093,277.829525565918,801.750532417813,4280480345,3225076979,0.4877404757713,0.645821300875064,0.389135532872071,-2.71816559948227,1.1303485183142,-23.2367934037155,0.797833176048598,-4.20885095582827,-67.2750953582742,0.237183333751756,119.001041181225
285,open,216.821362442315,229.367576459118,207.228401404151,217.225892635915,98.781849073722,90.0891706136021,123.607284340977,118.772367230271,9953488104,9319743352,0.966365610276315,0.948555009092916,1.04902766657288,2.9016559446561,2.08527659290848,5.51573371925707,1.08553911213058,3.0590275912737,-93.1999763505934,8.80536083002642,-61.3888821639248
286,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,2.81267215830421,0.531044891123591,0,-1.94027598330429,419.372015818085
287,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,8.25943914969177,6.9163817950544,0,4.62466490251809,24.941201762047
288,open,0,0,0,0,0,0,0,0,0,0,inf,inf,inf,inf,inf,inf,0.140863420242657,4.03780142538296,0,-19.9844809038344,-97.2085651311324
289,open,133.66842095025,175.806437034151,118.264191823455,150.622984232841,79.3799443276674,93.8916441387945,160.556963017217,179.763000515108,14597145862,14354964986,0.556007989419925,0.626544068255939,-8.45009847583313,1.9281061658453,-15.1577819415825,3.73843674569893,-15.1978004572362,3.07736720134055,-98.3129121092515,-9.76080350503522,-545.652797350406
290, close,13.5289606718305,0,10.9622693187223,0,274.18297613308,0,357.229840292189,0,16588686012,0,0.143215907955664,0,-14.9699053994006,0,-56.0148375477838,0,-104.526833737178,0,inf,inf,-inf
291,open,30.5541894546061,43.4434554317426,29.5317222171802,42.6579768508774,368.214169065008,257.657086650737,403.923032762178,280.590617895551,14543614614,19160715313,1.31362261013224,0.812209866478277,-3.44086164465799,-7.29140416303831,-16.110601758212,-26.0782237054533,-2.61936846862861,-8.97724155291743,-124.096703194935,22.7617281959952,64.1807343496906
292,open,238.900712283459,453.708705754428,232.210685354655,443.068206265072,167.232575900904,148.436448735108,191.699767829722,125.697750159982,108412414393,82215410738,0.922403587816939,1.1214898165361,6.89536057549759,5.87270544495178,18.4266496835576,14.5899408521116,7.475426881,5.2365214185275,-68.1361396606248,8.45546351558503,54.8262334012758
293,open,15.5190897665858,8.06137341559801,15.2963237489748,7.6891204695061,165.919537201905,191.925349645512,250.782559859506,282.473306968525,7921131627,7700357558,0.543264507981645,0.509025232591673,4.30477607312711,2.70332732515432,11.447240611238,7.89169774601942,7.92390448829496,5.31079237740432,-97.1329374339165,9.78635351326309,63.8054206484473
294,open,49.4438619766231,300.804058270881,48.6038218548796,297.894030622914,84.8406563739537,79.3283021958773,148.958646514352,142.785068170347,17641255848,16256517750,0.684737673898056,0.668559706890487,2.71413423809214,6.3768329352084,5.01682354055972,11.4354662365768,3.96375771562442,9.53816520721455,-91.4819513053464,11.1439942809847,-53.8120953762318
295,open,393.874520236678,421.305936767312,392.288858288928,418.894857894424,97.7129627063226,90.9522300970099,115.410068564704,121.858402696403,9062200760,8283162605,0.606968684061685,0.670728500083574,2.71120079445249,2.97761033751914,5.36039541562938,5.68581334309191,4.4667885932925,4.43936754908749,-90.5949189681518,-0.995025475600543,-0.383492469393871
296,open,182.670794278473,97.4165634141027,182.204585487701,97.1023897899421,145.891060759953,175.179256360169,199.412073697941,227.76665415153,14689257907,14803272862,0.518385379588938,0.477517098069958,4.0464046227737,-1.77268288875239,9.94974724957804,-4.87805559089278,7.80578461912326,-3.71229197010383,-100.77020099584,7.72237733730233,326.506342423112
297, close,0,0,0,0,0,0,0,0,0,0,inf,0,-inf,0,-inf,0,-24.1549247343496,0,0,inf,-inf
298, close,188.61432913068,187.686482299374,188.61432913068,187.464217416807,196.067342682183,195.45205178857,174.738719337236,170.431463384569,9436874169,9629258279,0,0.325279254045025,-0.76034793635066,-1.57672795350305,-2.25114193029222,-4.6584750897487,-inf,-4.84730561170312,-101.997912034612,-100,52.7403029945746
299, close,65.6631134362611,92.1257354375,65.4162880616369,91.258214078125,inf,inf,inf,inf,580426781,639233573,3.64713052583974,6.40903752093759,-318.826492604586,-427.023121171391,-inf,-inf,-87.4184486531851,-66.6282760518026,-109.199578132921,-48.3290604449289,32.2060595888011
300,open,20.7809523052846,15.9125779658564,19.4433560171199,14.4949184885234,98.6864798861678,96.6190155818762,186.622054685367,187.642402185092,10909215945.0,10885178246.0,0.122920939851283,0.137711286496466,-0.417163682792971,0.465376237808646,-0.828847836704853,0.915018177531332,-3.39375604594043,3.37936163148538,-99.7791703685805,-10.5429998921289,-189.838042824182
